region,year,sector,emissions
Cantabria,2022,forestry-and-land-use:net-forest-land,-1485515.000000006
Cantabria,2023,forestry-and-land-use:net-forest-land,-3901305
Cantabria,2024,forestry-and-land-use:net-forest-land,0
Cantabria,2025,forestry-and-land-use:net-forest-land,0
Comunidad Valenciana,2021,forestry-and-land-use:net-forest-land,-224556.00000000017
Comunidad Valenciana,2022,forestry-and-land-use:net-forest-land,106630.00000000207
Comunidad Valenciana,2023,forestry-and-land-use:net-forest-land,1984656.9999999986
Comunidad Valenciana,2024,forestry-and-land-use:net-forest-land,0
Comunidad Valenciana,2025,forestry-and-land-use:net-forest-land,0
Andalucía,2021,forestry-and-land-use:net-forest-land,18833313.266
Andalucía,2022,forestry-and-land-use:net-forest-land,-13987543.121000022
Andalucía,2023,forestry-and-land-use:net-forest-land,4352040.99
Andalucía,2024,forestry-and-land-use:net-forest-land,0
Andalucía,2025,forestry-and-land-use:net-forest-land,0
Castilla-La Mancha,2021,forestry-and-land-use:net-forest-land,4347922.0000000065
Castilla-La Mancha,2022,forestry-and-land-use:net-forest-land,-629720.0000000033
Castilla-La Mancha,2023,forestry-and-land-use:net-forest-land,1214844.0000000033
Castilla-La Mancha,2024,forestry-and-land-use:net-forest-land,0
Castilla-La Mancha,2025,forestry-and-land-use:net-forest-land,0
Madrid,2021,forestry-and-land-use:net-forest-land,843822.000000001
Madrid,2022,forestry-and-land-use:net-forest-land,1358549.9999999942
Madrid,2023,forestry-and-land-use:net-forest-land,1371847.000000003
Madrid,2024,forestry-and-land-use:net-forest-land,0
Madrid,2025,forestry-and-land-use:net-forest-land,0
Navarra,2021,forestry-and-land-use:net-forest-land,1555237.9999999956
Navarra,2022,forestry-and-land-use:net-forest-land,-1499482.999999998
Navarra,2023,forestry-and-land-use:net-forest-land,-2081984.9999999965
Navarra,2024,forestry-and-land-use:net-forest-land,0
Navarra,2025,forestry-and-land-use:net-forest-land,0
Aragón,2021,forestry-and-land-use:net-forest-land,-164978.9999999882
Aragón,2022,forestry-and-land-use:net-forest-land,363242.00000000326
Aragón,2023,forestry-and-land-use:net-forest-land,1128084.9999999919
Aragón,2024,forestry-and-land-use:net-forest-land,0
Aragón,2025,forestry-and-land-use:net-forest-land,0
La Rioja,2021,forestry-and-land-use:net-forest-land,-1133299.000000001
La Rioja,2022,forestry-and-land-use:net-forest-land,1960892.999999998
La Rioja,2023,forestry-and-land-use:net-forest-land,281371.0000000001
La Rioja,2024,forestry-and-land-use:net-forest-land,0
La Rioja,2025,forestry-and-land-use:net-forest-land,0
Canarias,2021,forestry-and-land-use:net-forest-land,180331.29999999958
Canarias,2022,forestry-and-land-use:net-forest-land,-1567659.2999999989
Canarias,2023,forestry-and-land-use:net-forest-land,206158.09999999905
Canarias,2024,forestry-and-land-use:net-forest-land,0
Canarias,2025,forestry-and-land-use:net-forest-land,0
Castilla y León,2021,forestry-and-land-use:net-forest-land,534820.9999999985
Castilla y León,2022,forestry-and-land-use:net-forest-land,2874516.000000005
Castilla y León,2023,forestry-and-land-use:net-forest-land,456346.39999999874
Castilla y León,2024,forestry-and-land-use:net-forest-land,0
Castilla y León,2025,forestry-and-land-use:net-forest-land,0
País Vasco,2021,forestry-and-land-use:net-forest-land,513804.00000000413
País Vasco,2022,forestry-and-land-use:net-forest-land,-1052329.999999998
País Vasco,2023,forestry-and-land-use:net-forest-land,-1589819.9999999995
País Vasco,2024,forestry-and-land-use:net-forest-land,0
País Vasco,2025,forestry-and-land-use:net-forest-land,0
Galicia,2021,forestry-and-land-use:net-shrubgrass,-1354237.3000000003
Galicia,2022,forestry-and-land-use:net-shrubgrass,102527.2999999993
Galicia,2023,forestry-and-land-use:net-shrubgrass,-718867.4000000001
Galicia,2024,forestry-and-land-use:net-shrubgrass,0
Galicia,2025,forestry-and-land-use:net-shrubgrass,0
España,2021,forestry-and-land-use:net-shrubgrass,1160886.437904875
España,2022,forestry-and-land-use:net-shrubgrass,-952313.4281203497
España,2023,forestry-and-land-use:net-shrubgrass,-114169.55623491644
España,2024,forestry-and-land-use:net-shrubgrass,0
España,2025,forestry-and-land-use:net-shrubgrass,0
Murcia,2021,forestry-and-land-use:net-shrubgrass,2123480.398769999
Murcia,2022,forestry-and-land-use:net-shrubgrass,-1757727.5870700022
Murcia,2023,forestry-and-land-use:net-shrubgrass,-139021.77237000046
Murcia,2024,forestry-and-land-use:net-shrubgrass,0
Murcia,2025,forestry-and-land-use:net-shrubgrass,0
Asturias,2021,forestry-and-land-use:net-shrubgrass,1036218.4999999994
Asturias,2022,forestry-and-land-use:net-shrubgrass,-1188802.4999999981
Asturias,2023,forestry-and-land-use:net-shrubgrass,-1051458.9999999993
Asturias,2024,forestry-and-land-use:net-shrubgrass,0
Asturias,2025,forestry-and-land-use:net-shrubgrass,0
Extremadura,2021,forestry-and-land-use:net-shrubgrass,6793965.199999998
Extremadura,2022,forestry-and-land-use:net-shrubgrass,-3804803.2
Extremadura,2023,forestry-and-land-use:net-shrubgrass,-2532266.3999999985
Extremadura,2024,forestry-and-land-use:net-shrubgrass,0
Extremadura,2025,forestry-and-land-use:net-shrubgrass,0
Baleares,2021,forestry-and-land-use:net-shrubgrass,157784.2
Baleares,2022,forestry-and-land-use:net-shrubgrass,-107417.30000000018
Baleares,2023,forestry-and-land-use:net-shrubgrass,844.6999999999998
Baleares,2024,forestry-and-land-use:net-shrubgrass,0
Baleares,2025,forestry-and-land-use:net-shrubgrass,0
Cataluña,2021,forestry-and-land-use:net-shrubgrass,1060383.7000000002
Cataluña,2022,forestry-and-land-use:net-shrubgrass,191608.90000000014
Cataluña,2023,forestry-and-land-use:net-shrubgrass,-135499.4000000006
Cataluña,2024,forestry-and-land-use:net-shrubgrass,0
Cataluña,2025,forestry-and-land-use:net-shrubgrass,0
Cantabria,2021,forestry-and-land-use:net-shrubgrass,781072.0000000007
Cantabria,2022,forestry-and-land-use:net-shrubgrass,-413793.5000000005
Cantabria,2023,forestry-and-land-use:net-shrubgrass,-1385867.8000000007
Cantabria,2024,forestry-and-land-use:net-shrubgrass,0
Cantabria,2025,forestry-and-land-use:net-shrubgrass,0
Comunidad Valenciana,2021,forestry-and-land-use:net-shrubgrass,-462630.30000000005
Comunidad Valenciana,2022,forestry-and-land-use:net-shrubgrass,41375.299999998475
Comunidad Valenciana,2023,forestry-and-land-use:net-shrubgrass,64202.70000000182
Comunidad Valenciana,2024,forestry-and-land-use:net-shrubgrass,0
Comunidad Valenciana,2025,forestry-and-land-use:net-shrubgrass,0
Andalucía,2021,forestry-and-land-use:net-shrubgrass,3783793.957999995
Andalucía,2022,forestry-and-land-use:net-shrubgrass,-2728659.318999998
Andalucía,2023,forestry-and-land-use:net-shrubgrass,-7327.702999999814
Andalucía,2024,forestry-and-land-use:net-shrubgrass,0
Andalucía,2025,forestry-and-land-use:net-shrubgrass,0
Castilla-La Mancha,2021,forestry-and-land-use:net-shrubgrass,1384801.499999999
Castilla-La Mancha,2022,forestry-and-land-use:net-shrubgrass,-747390.2000000008
Castilla-La Mancha,2023,forestry-and-land-use:net-shrubgrass,-88904.79999999894
Castilla-La Mancha,2024,forestry-and-land-use:net-shrubgrass,0
Castilla-La Mancha,2025,forestry-and-land-use:net-shrubgrass,0
Madrid,2021,forestry-and-land-use:net-shrubgrass,1086654.6000000003
Madrid,2022,forestry-and-land-use:net-shrubgrass,-314749.20000000036
Madrid,2023,forestry-and-land-use:net-shrubgrass,-359623.39999999956
Madrid,2024,forestry-and-land-use:net-shrubgrass,0
Madrid,2025,forestry-and-land-use:net-shrubgrass,0
Navarra,2021,forestry-and-land-use:net-shrubgrass,414465.0999999999
Navarra,2022,forestry-and-land-use:net-shrubgrass,-48498.59999999988
Navarra,2023,forestry-and-land-use:net-shrubgrass,-477883.40000000026
Navarra,2024,forestry-and-land-use:net-shrubgrass,0
Navarra,2025,forestry-and-land-use:net-shrubgrass,0
Aragón,2021,forestry-and-land-use:net-shrubgrass,466542.90000000095
Aragón,2022,forestry-and-land-use:net-shrubgrass,691645.6999999987
Aragón,2023,forestry-and-land-use:net-shrubgrass,-675812.5000000005
Aragón,2024,forestry-and-land-use:net-shrubgrass,0
Aragón,2025,forestry-and-land-use:net-shrubgrass,0
La Rioja,2021,forestry-and-land-use:net-shrubgrass,369696.39999999985
La Rioja,2022,forestry-and-land-use:net-shrubgrass,507474.0000000004
La Rioja,2023,forestry-and-land-use:net-shrubgrass,-402051.49999999953
La Rioja,2024,forestry-and-land-use:net-shrubgrass,0
La Rioja,2025,forestry-and-land-use:net-shrubgrass,0
Canarias,2021,forestry-and-land-use:net-shrubgrass,372712.59999999974
Canarias,2022,forestry-and-land-use:net-shrubgrass,-379024.2000000001
Canarias,2023,forestry-and-land-use:net-shrubgrass,-260172.99999999953
Canarias,2024,forestry-and-land-use:net-shrubgrass,0
Canarias,2025,forestry-and-land-use:net-shrubgrass,0
Castilla y León,2021,forestry-and-land-use:net-shrubgrass,1644137.4500000007
Castilla y León,2022,forestry-and-land-use:net-shrubgrass,-558534.1500000013
Castilla y León,2023,forestry-and-land-use:net-shrubgrass,-1298670.999999998
Castilla y León,2024,forestry-and-land-use:net-shrubgrass,0
Castilla y León,2025,forestry-and-land-use:net-shrubgrass,0
País Vasco,2021,forestry-and-land-use:net-shrubgrass,113578.69999999978
País Vasco,2022,forestry-and-land-use:net-shrubgrass,-42272.899999999856
País Vasco,2023,forestry-and-land-use:net-shrubgrass,-219151.2
País Vasco,2024,forestry-and-land-use:net-shrubgrass,0
País Vasco,2025,forestry-and-land-use:net-shrubgrass,0
Galicia,2021,forestry-and-land-use:net-wetland,-2655.198999999899
Galicia,2022,forestry-and-land-use:net-wetland,-7675.184999999902
Galicia,2023,forestry-and-land-use:net-wetland,-12608.836000000105
Galicia,2024,forestry-and-land-use:net-wetland,0
Galicia,2025,forestry-and-land-use:net-wetland,0
España,2021,forestry-and-land-use:net-wetland,11511.977064723462
España,2022,forestry-and-land-use:net-wetland,-13971.42201927277
España,2023,forestry-and-land-use:net-wetland,5463.3818835109405
España,2024,forestry-and-land-use:net-wetland,0
España,2025,forestry-and-land-use:net-wetland,0
Murcia,2021,forestry-and-land-use:net-wetland,2502.993199999799
Murcia,2022,forestry-and-land-use:net-wetland,-2728.8372999998987
Murcia,2023,forestry-and-land-use:net-wetland,-499.81699999999864
Murcia,2024,forestry-and-land-use:net-wetland,0
Murcia,2025,forestry-and-land-use:net-wetland,0
Asturias,2021,forestry-and-land-use:net-wetland,964.8429999999001
Asturias,2022,forestry-and-land-use:net-wetland,-7747.744999999901
Asturias,2023,forestry-and-land-use:net-wetland,1729.3010000000004
Asturias,2024,forestry-and-land-use:net-wetland,0
Asturias,2025,forestry-and-land-use:net-wetland,0
Extremadura,2021,forestry-and-land-use:net-wetland,34095.2539999998
Extremadura,2022,forestry-and-land-use:net-wetland,1410.0359999998993
Extremadura,2023,forestry-and-land-use:net-wetland,-35634.98099999978
Extremadura,2024,forestry-and-land-use:net-wetland,0
Extremadura,2025,forestry-and-land-use:net-wetland,0
Baleares,2021,forestry-and-land-use:net-wetland,-113.09999999999998
Baleares,2022,forestry-and-land-use:net-wetland,-5718.212
Baleares,2023,forestry-and-land-use:net-wetland,1975.7710000000004
Baleares,2024,forestry-and-land-use:net-wetland,0
Baleares,2025,forestry-and-land-use:net-wetland,0
Cataluña,2021,forestry-and-land-use:net-wetland,7075.794000000005
Cataluña,2022,forestry-and-land-use:net-wetland,-2366.2890000001
Cataluña,2023,forestry-and-land-use:net-wetland,5781.517500000095
Cataluña,2024,forestry-and-land-use:net-wetland,0
Cataluña,2025,forestry-and-land-use:net-wetland,0
Cantabria,2021,forestry-and-land-use:net-wetland,367.81900000000013
Cantabria,2022,forestry-and-land-use:net-wetland,-404.478
Cantabria,2023,forestry-and-land-use:net-wetland,-2569.915
Cantabria,2024,forestry-and-land-use:net-wetland,0
Cantabria,2025,forestry-and-land-use:net-wetland,0
Comunidad Valenciana,2021,forestry-and-land-use:net-wetland,-20415.112999999987
Comunidad Valenciana,2022,forestry-and-land-use:net-wetland,13156.5030000001
Comunidad Valenciana,2023,forestry-and-land-use:net-wetland,1364.7909999999017
Comunidad Valenciana,2024,forestry-and-land-use:net-wetland,0
Comunidad Valenciana,2025,forestry-and-land-use:net-wetland,0
Andalucía,2021,forestry-and-land-use:net-wetland,45064.31070000002
Andalucía,2022,forestry-and-land-use:net-wetland,-44963.794659999774
Andalucía,2023,forestry-and-land-use:net-wetland,-9614.878100000102
Andalucía,2024,forestry-and-land-use:net-wetland,0
Andalucía,2025,forestry-and-land-use:net-wetland,0
Castilla-La Mancha,2021,forestry-and-land-use:net-wetland,2874.9729999998985
Castilla-La Mancha,2022,forestry-and-land-use:net-wetland,-2317.2179999998984
Castilla-La Mancha,2023,forestry-and-land-use:net-wetland,-740.7284999999995
Castilla-La Mancha,2024,forestry-and-land-use:net-wetland,0
Castilla-La Mancha,2025,forestry-and-land-use:net-wetland,0
Madrid,2021,forestry-and-land-use:net-wetland,1366.0070000000017
Madrid,2022,forestry-and-land-use:net-wetland,82.47099999979987
Madrid,2023,forestry-and-land-use:net-wetland,-2054.7620000000006
Madrid,2024,forestry-and-land-use:net-wetland,0
Madrid,2025,forestry-and-land-use:net-wetland,0
Navarra,2021,forestry-and-land-use:net-wetland,4481.778999999899
Navarra,2022,forestry-and-land-use:net-wetland,-2533.0619999999003
Navarra,2023,forestry-and-land-use:net-wetland,-1523.6949999999
Navarra,2024,forestry-and-land-use:net-wetland,0
Navarra,2025,forestry-and-land-use:net-wetland,0
Aragón,2021,forestry-and-land-use:net-wetland,4712.648899999898
Aragón,2022,forestry-and-land-use:net-wetland,1818.2225999999002
Aragón,2023,forestry-and-land-use:net-wetland,-1511.2929999998
Aragón,2024,forestry-and-land-use:net-wetland,0
Aragón,2025,forestry-and-land-use:net-wetland,0
La Rioja,2021,forestry-and-land-use:net-wetland,2247.269999999799
La Rioja,2022,forestry-and-land-use:net-wetland,801.1090000000004
La Rioja,2023,forestry-and-land-use:net-wetland,-606.5699999999997
La Rioja,2024,forestry-and-land-use:net-wetland,0
La Rioja,2025,forestry-and-land-use:net-wetland,0
Canarias,2021,forestry-and-land-use:net-wetland,4926.2287
Canarias,2022,forestry-and-land-use:net-wetland,-7078.308
Canarias,2023,forestry-and-land-use:net-wetland,4531.580800000001
Canarias,2024,forestry-and-land-use:net-wetland,0
Canarias,2025,forestry-and-land-use:net-wetland,0
Castilla y León,2021,forestry-and-land-use:net-wetland,11917.0206999997
Castilla y León,2022,forestry-and-land-use:net-wetland,8556.034800000012
Castilla y León,2023,forestry-and-land-use:net-wetland,-13303.4282
Castilla y León,2024,forestry-and-land-use:net-wetland,0
Castilla y León,2025,forestry-and-land-use:net-wetland,0
País Vasco,2021,forestry-and-land-use:net-wetland,1158.9654999998
País Vasco,2022,forestry-and-land-use:net-wetland,-578.9244999998997
País Vasco,2023,forestry-and-land-use:net-wetland,-284.7093999999004
País Vasco,2024,forestry-and-land-use:net-wetland,0
País Vasco,2025,forestry-and-land-use:net-wetland,0
Galicia,2021,forestry-and-land-use:removals,-8928190.423423002
Galicia,2022,forestry-and-land-use:removals,-17279623.610229995
Galicia,2023,forestry-and-land-use:removals,-12326815.957912998
Galicia,2024,forestry-and-land-use:removals,0
Galicia,2025,forestry-and-land-use:removals,0
España,2021,forestry-and-land-use:removals,2611883.472876272
España,2022,forestry-and-land-use:removals,-3931510.102940887
España,2023,forestry-and-land-use:removals,-1333671.3285005866
España,2024,forestry-and-land-use:removals,0
España,2025,forestry-and-land-use:removals,0
Murcia,2021,forestry-and-land-use:removals,5198058.756064197
Murcia,2022,forestry-and-land-use:removals,-4434863.720805861
Murcia,2023,forestry-and-land-use:removals,755047.9925610987
